"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"59845","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.0625,54.8125,10.4375,52.8125,0,0.125,0,55.75,234.5,223.4375,151.75,0.5625,0.875,52.8125,196.6875,217.5625,214.4375,190.5,151.375,232.1875,223.8125,224.5625,235.625,228.9375,216.0625,2.375,50.125,89.5625,80.3125,44.5,98.9375,89.4375,0,0,0,0,0,0,0
"31952","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,23.0625,123,133.3125,31.6875,34.6875,60.125,107.625,181.25,167.25,139.9375,208.1875,142.125,133.75,165.625,166.0625,169.875,155.75,164.1875,145.8125,0,15.1875,33.1875,17.375,0,24.3125,15.4375,0,0,0,0,0,0,0
"50105","Bag",0,0,0.5625,57.4375,0.5625,0,0,0,0,37.625,22.9375,43.4375,0,0,0.0625,0.3125,70.25,0.625,91.5,0.1875,0,11.5,84.875,91.25,52.6875,54.5625,18.3125,3.9375,6.125,101.0625,60.8125,70.4375,49.5,58.875,3.6875,0.1875,90.875,66.9375,50.8125,58,55.9375,2.5625,0,111.3125,123.875,135.6875,144.5,117.3125,0.1875
"45900","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,6.6875,108.1875,120.1875,5.375,44,14.8125,47.375,174,201,198.3125,196.875,163.0625,108.375,144.3125,165.9375,174,180.5,175.5625,140.5625,0,8.4375,22.1875,17.8125,8.875,9.0625,6.8125,0,0,0,0,0,0,0
"40500","Shirt",0.0625,69.9375,140.4375,86.625,121.3125,108.1875,0.0625,0.4375,151.5625,146.125,140.4375,148.0625,145.0625,20.9375,8.75,122.25,155.3125,139.125,151.1875,139.1875,36.8125,0,10.375,169.125,148.6875,137.5625,64.625,0.25,0,17.25,170.4375,173.4375,159.1875,56.4375,0,0,55.4375,181.5625,180.25,177.5625,92,1.0625,0,81.875,163.0625,166.1875,162.0625,107.625,0.1875
"25445","Coat",0,21.9375,124.125,230.625,159.4375,31.0625,0,0.375,138.75,232,232.875,231.875,153,0.5,0,179.8125,236.5625,234.375,234.5625,197.625,0,0,217.625,227.875,235.125,227.75,233.125,0,0,213.8125,223.4375,236.5,226.375,214.25,0.25,11,223.125,238.125,237.5,236.4375,238.8125,14.75,24.375,157.9375,145.75,148.125,142.5,159.0625,13.5
"23642","Dress",0,0,27.75,76.875,51.25,0,0,0,0,34.0625,63,47.6875,0,0,0,0,34.0625,73.5625,49.5,0,0,0,0,46.0625,73.125,61.375,0,0,0,0,72.375,109.4375,90.8125,0.1875,0,0,0,93.4375,114.1875,85.25,10.3125,0,0,0,92.1875,144.4375,84.1875,8.5625,0
"52652","Bag",0,0,0,0,0,0,0,87.5,101.6875,94.875,88,71.8125,62.125,64.5625,172.125,209.6875,202.5625,196.25,214.1875,223.6875,195.875,140,212.375,221.0625,221.125,226.3125,230.75,163.3125,102.1875,212.0625,220.5,223.5625,226.375,226,114.25,34.3125,137.125,134.75,130.625,138.25,143.625,37.375,0,0,0,0,0,0,0
"12518","Pullover",0,55.125,132.9375,83.1875,128.875,93.9375,0.0625,0,131.0625,176.875,187.8125,196.9375,205.9375,0,0,155.625,188.625,195.375,213.25,231.3125,11.8125,0,171.625,172.5625,191.6875,211.25,200.5625,32.375,0,195.25,167.5625,180.875,196.5,207.5,44.1875,0,186.5625,42.6875,48.25,53.5,147.1875,52.5,0,132.1875,0.6875,0,1.0625,104.875,36.9375
"28552","Coat",0,0.125,108.0625,196.0625,128.5,0.125,0,0,42.25,214.875,215.375,212.9375,67,0,0,88.25,216.4375,216.3125,214.0625,128.375,0,0,115.3125,219.4375,217,215.0625,163.4375,0,0,140.0625,214.25,217.25,211.125,181.25,0,0,144.5625,220.0625,218.9375,214.8125,193.0625,0,0,22.5,184.5625,204.375,187.4375,57.6875,0
"44156","Sneaker",0,0,0,0.1875,104.8125,57.875,47.6875,0,0,0,42.375,236.0625,235.5,159.5625,0,0,0.6875,121.8125,228.375,234.1875,183.375,0,0,22.625,197.375,235.8125,238.375,210.9375,0.625,19,167.75,231.375,239.5,238.125,203.375,145,216.625,223.3125,237.375,235.125,231.9375,173.8125,43.4375,103.5,116.25,121.5,111.6875,109.4375,71.125
"52347","Bag",0,0.0625,24.75,59,60.0625,0.75,0,0,1.8125,58.5,4.25,14.625,53.9375,0.625,0.375,91.75,111.0625,88.875,97.125,124.8125,52.5,10.3125,177.9375,185.625,167.625,171.9375,198.1875,128.625,52.0625,190.1875,193,196.5625,197.1875,199.8125,145.25,83.8125,199.3125,203,204.1875,195.5,198.875,167.625,41.5,165.125,188,149.125,107.125,102,88.75
"22329","Dress",0,0,115.0625,167.375,143.5625,13.0625,0,0,2.75,173.6875,171.75,164.375,45.25,0,0,23.3125,145.75,174.5,137.3125,77,0,0,37.6875,179.125,179.75,166.5,93.375,0,0,31.9375,182.75,192,171.875,85.125,0,0,1.1875,185.125,207.4375,174.0625,54.4375,0,0,17.875,148.125,170.3125,158.1875,54.25,0
"24325","Coat",0,12.75,112.375,172.6875,120.3125,19.3125,0.0625,0,105.4375,196.875,192.9375,187.5,126.4375,0.25,0,135.4375,183.125,172.8125,149.1875,151.1875,0,0,144,141,155.375,143.8125,136.6875,0,0,137.4375,153.8125,176.4375,157.125,137.75,5.875,0,138.5625,155.5,175.875,134.1875,131.0625,17.1875,0,120.875,1,0.125,1.375,102.25,19.5625
"2547","T-shirt/top",0.25,57.5,130.125,54.1875,140.875,55.3125,0,18.5,185.9375,215.125,216.875,210,177,15.5,19.6875,109.5625,127.6875,127.6875,127.375,101.75,16.4375,0,72.5625,145.9375,147.75,145,65.5625,0.0625,0,103.875,212.8125,212.5,211,97.375,0,0,104.125,214.5625,214.0625,212.5,99.5625,0,0,98.1875,204.8125,201.9375,202.6875,94.625,0
"8449","Trouser",0,0,121.375,133.75,77.4375,0,0,0,0,143.25,150.8125,111.6875,0,0,0,0,139.3125,165.25,126.625,0,0,0,0,126.3125,122.9375,107.6875,0,0,0,0,125.5,81.0625,108.125,0,0,0,0,125.375,39.75,117.625,0,0,0,0,115.9375,36.25,112.3125,0,0
"38022","Shirt",0.125,41.625,107.4375,89.1875,92.4375,32.5625,0.0625,22.75,232.1875,229.3125,231,232.5625,228.625,6.9375,63.8125,218.0625,232.375,231.75,233.375,231.5,47.9375,97.8125,169.625,237.4375,234.1875,237.5625,182.8125,69.125,141.9375,163.1875,232.625,233.625,237.9375,174.125,133.875,79.9375,115.1875,230.0625,233,234.25,125.6875,49.375,1.8125,112.875,220.75,217.9375,223.8125,119.6875,1.5
"4992","T-shirt/top",0,0,145.375,102.5,131.0625,0,0,0,0,234.6875,209.5625,222.6875,0,0,0,0,154.875,143,129.125,0,0,0,0,161.6875,140.5,136.625,0,0,0,0.8125,154.625,143.6875,124.75,7.75,0,0,20.125,159.625,149.75,133.9375,20.6875,0,0,25.375,149.4375,150.5625,128.0625,19.6875,0
"57413","Ankle boot",0,0,0.25,93.9375,126.625,121.375,52.0625,0,0,0.125,148.9375,223.3125,216,91.1875,0,0,0.625,170.1875,230.875,205.875,82.4375,0,0,29.25,212.6875,220.8125,164.375,165,0.25,0.5625,118.3125,220,218,214.875,163.25,81.25,107.5625,196.25,218.5,123.75,145.8125,161.125,39.375,109.6875,134.0625,86.25,0.0625,93.25,94.5
"15670","Pullover",0,0.125,106.0625,189.9375,135.0625,0.1875,0,0,30,200.625,208.5625,216.125,81.75,0,0,78.0625,208.875,208.6875,179.5,151.375,0,0,98.1875,210.5625,207.0625,209,170.625,0,0,106.6875,201.6875,206.4375,207.5625,189.9375,0,0,117.875,166.75,210,213,161.625,0,0,97.75,36.1875,89.0625,50.125,103.6875,0
"15747","Pullover",0.4375,98.625,199.0625,195.125,206.375,137.4375,0.6875,0.5,197.875,205.5,203,203.25,212.875,35.25,31.3125,214.75,204.125,206.5625,208.375,214.75,94.75,100.5,200.8125,207.3125,208,211,184.1875,162.1875,104.8125,215.125,207.9375,205.4375,205.4375,190.5,177,70,158.375,90.375,86.5,84.6875,116,142.8125,28.9375,76.3125,1.0625,0,0.0625,35.5625,62.125
"17025","Pullover",0.0625,65.625,169.5,202.5,168,71.4375,0,0,162.75,190.75,191.9375,189.0625,150.0625,0,0,191.8125,198.75,190.1875,187.3125,174.875,0,1.9375,191.8125,198.0625,191.875,184.6875,190.375,0,23.4375,187.5,192.625,192.0625,189.4375,183.375,9.125,36.25,155.125,183.75,171.8125,181.375,143.8125,29.1875,13,109.4375,1,0.75,1.125,117,28.0625
"41802","Shirt",0,0.5625,42.1875,114.3125,42.9375,0.75,0,0,54.9375,134.0625,146.875,126.6875,44.0625,0,0,92.9375,132.5,135.8125,117.25,81.5625,0,0,109.0625,120.375,124.9375,109.1875,101.875,0,0,125.875,117.5625,117.5,112.4375,117.5625,0,0,117.3125,126.125,139.875,122.625,128.875,0,0,75.8125,94.3125,127.125,86.6875,78.3125,0
"3735","T-shirt/top",0,21.5,51.5625,101.0625,57.875,28.0625,0,0,45.4375,51.6875,43,38.875,42.5,0,0,28.125,55.125,42.5625,44,37.5625,0,0,0,38.125,44.3125,42.5,2.25,0,0,0,35,41.875,38.9375,3.0625,0,0,0,31,40.3125,35.25,3.0625,0,0,0,27.25,32.9375,31.5,4.0625,0
"40877","Shirt",0,2.4375,31.4375,127,42.625,4.3125,0,0,75.875,78,89.375,45.75,45.875,1.6875,11.0625,135.9375,81.25,84.6875,64.5625,59.8125,19.4375,0,19.75,95.875,99.8125,63.0625,16,0.25,0,0,100.0625,111.4375,72.25,4.3125,0,0,0.125,122.1875,126.9375,101.125,16.875,0,0.125,0.625,99.9375,142.8125,97.6875,12.3125,0
"35491","Sandal",0,0,0.0625,0.125,0.0625,0,5.1875,0,0,0.25,6.375,54.125,92.5625,50.25,0,0,4,60.375,11.25,23.1875,41.3125,0.0625,0.1875,24.9375,62.1875,59.875,50.625,59.3125,0,5.375,25.5,42.25,97.4375,76.3125,21.125,29,77.3125,80,88.6875,19.6875,44.75,1.5625,12.4375,31.125,38,15.5,0.0625,12.5625,0.75
"43293","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,61.6875,123.0625,21.625,44.125,44.625,100,122.5625,157.75,146.875,121.9375,185.875,68.5,99.625,106.375,98.8125,128.0625,126.875,114,0.5,8.9375,12.0625,13.25,9.5,9.3125,7.8125,0,0,0,0,0,0,0
"43064","Sneaker",0,0,0,0,0,0,0,0,0,0.0625,2,54.3125,22.375,10.5,0,0,0.5,46.5,143.9375,155.8125,85.3125,0.125,0.25,15.5625,114.1875,135.8125,132.5,94,24.5,40.5625,102.625,105,164.6875,158.4375,116.8125,29.375,60.6875,81.9375,99.125,101.375,93.125,62.6875,0,0,0,0,0,0,0
"16689","Pullover",0.375,70.5,159.4375,157.5,164.6875,89,0.5,0,149.75,195,184.5625,190.1875,190.3125,0.125,0,168.375,205.375,212.8125,215.875,189.3125,12.3125,0,174.5,190.75,191.125,209.4375,128.4375,53.9375,3.5625,170.125,210.75,206.75,207.9375,164.875,49.3125,0,159.5,218.125,218.9375,212.4375,158.5,52.0625,0,148.5,125.3125,117.375,114.75,123.3125,45.6875
"28232","Coat",0,0.375,32.0625,187.75,126.875,4.25,0,0,81.625,187.9375,187.8125,189.625,142.9375,0,0,134.5625,198.1875,194.125,191.6875,199.1875,0,0,159.1875,207.9375,201.5,191.125,222.625,11.6875,0,172.5625,202,200.25,190.5625,214.3125,31.5625,0,168.1875,172.9375,195.8125,184,193.375,36.25,0,124.4375,125.9375,145.3125,137,132.25,31.0625
"4637","T-shirt/top",0.375,53.25,156.9375,136.75,162.5625,79.9375,0,0,182,203.1875,151.5625,190.25,215,0,8.375,198.5,177.5,181.125,172.8125,212.5,29.1875,0.0625,0.4375,206.75,209.75,215.125,24.1875,0.1875,0,0.25,222.375,221.875,219.8125,24.6875,0,0,12.3125,224.3125,223.375,221.0625,29.6875,0,0,21.75,202.8125,210.125,203.6875,28.25,0
"51055","Bag",0,0,0,0,0,0,0,0,56.6875,91.0625,95.5,90.9375,69.125,14.3125,26.1875,202.125,191.625,192.5,191.9375,194.5,157.75,93.3125,197.1875,187.1875,187,187.0625,191.375,165.1875,124.4375,192.3125,186.3125,188.75,187.75,202.5,135.3125,0.5,90.875,116.6875,107.375,120.9375,121.5,56.5,0,0,0,0,0,0,0
"25182","Coat",0,0.3125,101.8125,186.75,126.875,6,0,0,31.75,220.1875,225.875,217.125,74.1875,0,0,83.0625,203.9375,227.8125,198.75,132.125,0,0,111.625,190.9375,228.0625,200.1875,159.6875,0,0,128,190.1875,228.125,225.875,150.375,0,0,0.4375,194.8125,227.5,232.25,3.9375,0,0,1.1875,167.1875,205.625,208.4375,8.8125,0
"57127","Ankle boot",0,0,0,0,0,0,0,0,0,0.4375,88.1875,188.625,194.875,63.375,0,0,0.1875,182.5,219.5625,230.0625,90.9375,0,0,54.9375,221.625,220.25,214.75,124.1875,9.625,56.625,190.375,221.4375,218.8125,173.9375,105.9375,130.6875,220.1875,227.625,187.75,21.8125,113.3125,99.1875,0,4.8125,29.3125,2.9375,0.125,17.375,12.8125
"59209","Ankle boot",0,0,0.0625,0.375,1.0625,0.5,45.6875,0,0,0,5.25,94.9375,104.3125,77.75,0,0,0.25,55.5,99.375,120.625,48.5,0.0625,0.0625,22.5625,100.8125,165.5,142.1875,78.4375,16.1875,51.3125,118.4375,106.8125,173.125,118,80.625,123.9375,117.625,109.1875,147.875,139.1875,154,132.3125,30.5625,88.625,141.125,135.1875,96.5625,130.75,105.375
"46578","Sneaker",0,0,0,0,0,0,0,0,0,0,0.1875,107.875,87.9375,0.4375,0,0,0.0625,16.5,203.9375,202.4375,142.0625,0.0625,0.25,1,127.0625,204.875,201.25,161.8125,35.375,71,121.875,167.5625,189.25,197.8125,188.9375,83.375,126.8125,85.625,68.6875,65.9375,73.0625,60.875,0,0,0,0,0,0,0
"17156","Pullover",0,50.9375,132.1875,46.1875,129.8125,49.5,0,0,137.9375,203,203.0625,201.5625,140.6875,0,0,175.6875,219.9375,211,214.125,186.5625,0,0,185.4375,215.5,215.25,216.8125,205.625,0,0,191.6875,215.6875,213.625,218.8125,179.8125,0,0,187.375,213.25,210.0625,213.1875,201.0625,0,0,159.625,179.3125,193.625,171.9375,130,0
"22543","Dress",0,0.0625,74.4375,174.25,81.25,0.1875,0,0,1.3125,202.8125,204.5,201.375,8.25,0,0,29.5,203.4375,205.1875,191.6875,45.5625,0,0,51,211.5625,208.9375,200.5,56.25,0,0,52.3125,157.6875,214.1875,181.8125,63.3125,0,0,0.1875,150.5,217.5625,175.5,0.5,0,0,0,135.6875,198,164.875,0.3125,0
"26865","Coat",0,0.4375,61.9375,65.875,59.375,0.4375,0,0,59.5,156.375,141.25,140.625,51.25,0,0,115.625,170.375,184.125,170.8125,97.4375,0,0,137.375,175.8125,170.5625,165.6875,128.5625,0,0,154.8125,149.75,173.3125,146.5625,147.625,0,0,151.4375,172.9375,176.6875,165.125,149.6875,0,0,108,91.3125,118.1875,97.8125,112.1875,0
"10836","Trouser",0.0625,89.125,113.8125,97.625,96.125,80.6875,0.0625,0,105.8125,120.6875,144.875,130.875,97.1875,14.5,13.25,101.375,93.625,108.3125,54.75,82.75,26.75,17.6875,102.5,92.9375,52.0625,63.1875,77.3125,33.875,21.9375,95.25,79.5625,5.75,56.9375,78.25,32.4375,22.375,94.9375,54.8125,0.625,40.3125,72.375,39,18.5,87,41.0625,0.125,29,77.9375,32
"43028","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5.4375,76.3125,128.25,182.5625,23.5,24.4375,102,211.875,153.8125,130.0625,150.5625,241.8125,222.375,25.75,66.9375,64.125,41.625,39.25,20.75,14.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9477","Trouser",0,0,85.25,191.6875,143.5625,0,0,0,0,84.75,174.5625,138.8125,0,0,0,0,81.5,162.75,128.125,0,0,0,0,80.125,157.5625,127.4375,0,0,0,0,70.9375,136,129,0,0,0,0,58.9375,126.5625,127.4375,0,0,0,0,53.875,112,120.875,0,0
"59340","Ankle boot",0,0,0,0,0,0,0,0,0,0,20.0625,44.5625,24.125,54,0,0.0625,0.375,81,211.6875,227.4375,124.125,0.375,1.125,44.8125,133.75,198.5625,206.4375,145,96.5625,134.625,167.125,159.5,167.75,191.25,167.5,21.8125,60.75,80.0625,59.75,22.8125,74.875,50.75,0,0,0,0,0,0,0
"52725","Bag",0,0,3.6875,33.5625,30,0.75,0,0,0.375,24.3125,1.0625,18.4375,22.6875,0,0,0.8125,25.125,0.125,0.9375,47.8125,0,0,18.875,6.125,0.1875,1.3125,43.9375,0,0,54.8125,94.4375,92.9375,80.8125,91,0,0,108.1875,198.25,192.875,172.0625,158.375,0,0,136.25,208.75,170.9375,164.3125,130.1875,0
"12919","Pullover",0.5,73,124.8125,119.8125,128.5,57.8125,0.1875,8.4375,157,140.125,136.5625,144.0625,144.625,0.125,39.625,179.5,150.3125,147.875,152.5625,173,20.8125,63.875,181,153.5,149.3125,159.25,186.125,46,36.875,150.4375,155.625,161.4375,157.4375,134.875,33.0625,0.25,80.875,157.25,164.5625,162.375,53.375,0,0.0625,65.125,147.1875,152,150.625,39.3125,0
"26306","Coat",0,0.1875,100.375,160.4375,137.1875,0.25,0,0,70.8125,196,189.6875,200.875,80.125,0,0,136.875,185.5,181.9375,182.6875,143.75,0,0,163.5625,179.3125,180.8125,183.25,166.0625,0,0,181.875,184.5,183.5,190.5625,190.625,0,0,172.0625,184.75,192.5,193.6875,180.375,0,0,125.5,88.125,96.9375,80.9375,139.0625,0
"52075","Bag",0,0,0,0,0,0,0,5.0625,21.5,75.375,52.3125,52.625,60.4375,15.75,27.875,142.75,172.9375,157.25,166.625,162.75,131.625,34.6875,152.375,183.125,166.1875,181.375,190.4375,146.875,30.1875,201,210.5625,211.125,205.75,199.6875,153.5625,0.5,175.125,202.5,158.875,154.375,153.6875,124.375,0,0,0,0,0,0,0
"21120","Dress",0,16.375,185.5,192.6875,186.125,12.125,0,0,57.875,223.625,227.25,230.3125,52.875,0,0,82.625,198.375,226.5625,192.8125,69.375,0,0,84.375,184.5,227.5,191,74.375,0,0,93.5,190.8125,224.625,190.625,87.125,0,0,9.75,221.375,223.125,218.4375,3.3125,0,0,35.5625,201.875,211.875,204.125,34.75,0
"18561","Dress",0,1.6875,43.1875,69.875,94.75,0.4375,0,0,18,19.4375,66.5625,71.875,3.5625,0,0,12.25,49.0625,84.5,30.3125,2.9375,0,0,0.375,155.5,148.5,69.5625,0,0,0,0.375,157.3125,227.625,159.4375,0.125,0,0,0.5625,125.625,231.125,125.0625,0.3125,0,0,0,66.4375,183.1875,100.9375,0,0
"14904","Pullover",0.125,78.1875,179.5,118.75,163.3125,118.6875,0.125,0.125,175.75,229.875,227.9375,227.4375,230.75,3.25,0,217.9375,223.5,231.375,232.625,229.125,49.25,1.75,207.25,188.625,232.5,235.875,150.4375,74.4375,18.1875,184.75,224.875,233.5,236.0625,173.25,90.4375,32.625,150.875,237.875,233.1875,233.4375,154.375,91.3125,26.125,108.875,116.1875,119.3125,114.625,101.3125,83.1875
"14169","Pullover",0,59.25,155.875,165.875,164.6875,78.3125,0.0625,0,158.5625,191.4375,184.875,179.8125,161.6875,0,0,178.25,195.9375,190.5625,177.5,184.0625,3.8125,0,180.25,171.3125,195.1875,183.625,169.1875,5.5625,0,155,170.375,199.5,197.25,132.0625,17.125,0,149.3125,169.0625,204.875,204.25,120.125,26.5,0,135.6875,98,157,127.9375,106.3125,27.75
"54474","Ankle boot",0,0,0,0,0,0,0,0,0,0,5.5,60.6875,62.6875,47.9375,0,0,0,15.75,79.625,106.125,63.8125,0.0625,0.25,6.375,42.5625,106.6875,99,47.625,22.4375,21.375,42.4375,103,72.5625,47.3125,56.0625,75.75,98.1875,128.875,81.75,88.0625,206.625,188.5625,0,0,0,0,0,0,0
"34819","Sandal",0,0,0.1875,0.375,0.9375,30.5625,41.375,0,0,0.125,79.5,82.3125,140.6875,105.5625,0,0,0,0,0.1875,103.375,148.4375,0,0.0625,0,0,20.375,149.1875,138.125,0.125,42.1875,7.6875,29.9375,156.875,167.625,111.4375,63.125,122.125,122.75,153.75,155.125,154.625,84.6875,77.375,137.5,146.125,140.875,133.5625,141.3125,70.1875
"46475","Sneaker",0,0,0,0,0,0,0,0,0,0.1875,0.25,0,0.0625,5.8125,0,0.125,5.1875,71.5,78.625,0.375,60.9375,2.125,43.125,119.0625,145.625,173.1875,171.875,163.9375,63.5625,97.4375,110.125,113.6875,99.4375,94.8125,88.75,2,4.5,4.5,5.1875,4.5,4.375,5,0,0,0,0,0,0,0
"44566","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,29.5625,71.0625,0.375,6.875,18.3125,71.25,136.625,180.75,200.125,167,140.3125,120.4375,154.375,162.125,166.8125,166.9375,166.4375,138.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28746","Coat",0,0.25,53.125,134.4375,46.6875,0.125,0,0,22.875,148.0625,211.25,125.8125,12.4375,0,0,43.4375,170.25,155.125,127.1875,30.9375,0,0,60.4375,143.3125,144.1875,110.75,43.75,0,0,72.25,158.6875,147.125,120.3125,62.6875,0,0,29,158.625,155.4375,121.0625,28.9375,0,0,0,144.4375,153.125,106.8125,0.6875,0
"20584","Dress",0,25.0625,129.5625,162.5625,145.75,47.5625,0,0,65.3125,138.625,117.5,142.75,102.1875,0,0,73.6875,113.0625,109.5,99.75,98.0625,0,0,77.0625,97.5,103.75,103.375,92.5625,0,0,76.5625,140.125,171.1875,184,93.9375,0,0,7.3125,169.1875,175.25,174.75,54.125,0,0,28.3125,121.1875,143.4375,130.1875,72.125,0
"43110","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,6.75,90.1875,128.375,16.125,81.375,17.75,74,146.3125,161.9375,181.1875,203.1875,176.3125,109.5625,154.3125,184.4375,184,188.75,184.6875,154.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18276","Dress",0,0,28.3125,59.5,34,0,0,0,0,9.0625,9.8125,9.1875,0,0,0,0,55.5,109.125,67.125,0,0,0,0,92.4375,143.3125,101.8125,0,0,0,0,111.25,152.4375,111.875,0,0,0,0,124.5625,161.6875,119,0,0,0,0,117.125,166.5625,114.6875,0,0
"44320","Sneaker",0,0,0,0,0,0,0,0,0,0,0.125,2.3125,0.1875,0,0.125,0.25,0.0625,16.375,22.6875,10.0625,34.8125,22.8125,28.5,40.75,38.125,65.125,110.9375,98,75.875,114.6875,87.875,61,71.375,93.9375,27.9375,0,6.9375,19.5625,13.875,2.9375,0.25,5.5,0,0,0,0,0,0,0
"41357","Shirt",0,22.1875,118.8125,190.0625,108.4375,18.125,0.375,1.1875,113.25,191.9375,220.75,189.6875,105.75,0.4375,0.375,152.875,184.9375,202.8125,183.5,151.75,0.4375,0.25,184.1875,174.3125,201.5625,170.6875,185.4375,0.0625,10,192.75,180,199.9375,173.3125,198.0625,3,50,172,186.25,198.125,179.5625,183,37.125,54.0625,119.4375,89.25,92.125,85.8125,132.75,56.5625
"11423","Trouser",0,0,107,188.25,129.0625,0,0,0,0,113.9375,194.5625,128.5,0,0,0,0,93.75,157,116.0625,0,0,0,0,64.4375,139.9375,96.6875,0,0,0,0,72.6875,117.125,97.8125,0,0,0,0,66.5,96.875,97.375,0,0,0,0,39.375,78.6875,85.4375,0,0
"47192","Sneaker",0,0,0,0,0,0,0,0,0,0.375,6.6875,74.75,26.4375,19.0625,0,0,0.75,30.9375,48.75,49.5625,44.4375,0.0625,8.6875,52.25,53,45.5,54.25,62.1875,27.625,44.1875,60.125,52.25,78.25,107.4375,114.3125,101.6875,83.625,72.875,84.875,66.875,20.5625,1.375,0.125,30,31.75,13.6875,0,0.125,0.125
"14372","Pullover",0,54.75,184.3125,153.5625,179.125,75.8125,0,0,112.3125,231.375,232.125,231.875,145.1875,0,0,114.9375,231.625,231.25,231.1875,165.6875,0,0,115.6875,230.75,230.25,229.8125,170.5625,0,0,116.125,229.75,229.5,229.25,170.1875,0,0,114.6875,228.5,228.5625,228.625,166.6875,0,0,88.5625,124.0625,77.5625,83.4375,143.0625,0
"27647","Coat",0,0.375,127.25,199.4375,88.5,0.5625,0,0.0625,59,195.375,196.75,173.5625,38.875,0,0,152.875,206.0625,185.625,194.1875,127.5625,0.0625,0,192.5625,201.1875,189.8125,194.3125,158.5625,0,1.125,213.25,202.625,194.9375,197.375,180.625,0,23.125,220.8125,200.75,191.875,192.125,199.5625,0.75,20.6875,107.6875,145.4375,140.5,140.5,80.4375,5.125
"20343","Dress",0,0.3125,130.5625,121.3125,125.75,0.6875,0,0,13.625,193.0625,177,187.75,8.4375,0,0,52.3125,188.75,178.9375,193.3125,48.4375,0,0,36.875,167.375,181.9375,172.25,36.75,0,0,0.75,145.4375,182.0625,154.8125,0.3125,0,0,0.5,140.8125,189.0625,145.9375,0.25,0,0,0.75,126.1875,139.75,125.4375,0.25,0
"6562","Trouser",0,0,131.25,197.375,144.625,0,0,0,0,176.75,215.8125,190.9375,0,0,0,0,164.6875,142.25,179.4375,0,0,0,0,148.125,93.4375,161.625,0,0,0,0,143.1875,47.1875,163.1875,0,0,0,0,143.9375,23.125,159.4375,0,0,0,0,110.1875,12.0625,124.9375,0,0
"48427","Bag",0,0.25,39.25,36.8125,40.5625,7.875,0,0,6.4375,21.25,0.0625,0.6875,28.5,0.3125,0,36.625,72.0625,43.75,58.1875,79.1875,16.6875,0.5,88,179.8125,159.5625,172.9375,139.75,27.1875,25.5,113.4375,198.125,196.1875,194.0625,152.8125,14.5625,15.6875,134.3125,219.5,208.3125,208.6875,174.8125,18,0.75,101.375,214,149.875,140.0625,109.0625,6.0625
"25868","Coat",0,1.5,40.8125,107.1875,18.375,0.4375,0,0.0625,38.4375,41.9375,79.25,40.8125,31.875,0,2.0625,79.1875,75.125,62.3125,54.5,72,1.1875,17.6875,125.625,66.875,71.4375,50.4375,93.9375,11.125,11.6875,116.0625,69.625,73.375,62.75,91.8125,9.1875,16.8125,76.3125,62.5625,73.5625,58.5,74.4375,7.75,9.8125,50.75,0.1875,0.1875,0.125,49.375,10.75
"12711","Pullover",0,37.3125,131.75,152.75,132.8125,38.5,0,0,113.9375,161.3125,179.375,160.8125,109.4375,0,0,135.25,141.5,152,177.1875,123.5,0,0,143.125,173.25,166.4375,146.9375,143.25,0,0,145.6875,157.25,151.6875,148.125,148.3125,0,0,149.9375,156.4375,158.5625,154.6875,155,0,0,111.3125,67.3125,69.0625,64.3125,120,0
"38725","Shirt",0,57.5,123,88.8125,107,91.8125,0.0625,0,125.3125,149.375,134.625,138.9375,132.125,2.8125,0,152.0625,168.125,151.5625,147.875,137.875,14.875,0,165.5,167.75,151.1875,159.8125,134.8125,16.75,0,6.125,171.5625,152.125,172.5,59.1875,0.125,0,36.5,170.0625,149.9375,164.6875,75.5625,0.625,0,62.6875,124.375,70.25,89.875,81.9375,0.25
