"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"10738","Trouser",0,67.25,144.5625,153.125,120.375,72.4375,0.5625,0.3125,100.875,115,179.875,172.5625,136.6875,0.4375,0.125,142,164.1875,162.3125,135.75,134.75,0.125,0,171.6875,126.25,147.75,135.3125,153.6875,19.5,7.8125,190.5,115.5625,29.25,135.25,146,46.375,11.3125,157.5,77.9375,0.375,74.3125,105.875,57.625,27.5625,170.0625,62.625,0.25,29.5,164.3125,63.5625
"55035","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.1875,19.8125,13.8125,25,0,0,0.0625,8.5,170.375,205.25,108.5625,0.25,0.3125,14.5,139.5625,189.25,201,139.1875,113.6875,146.6875,188.1875,197,200.6875,200.25,163,3.125,46.3125,77.8125,85.375,52.625,91.3125,64.1875,0,0,0,0,0,0,0
"55104","Ankle boot",0,0,0,1,0.875,18.1875,15.8125,0,0,0.75,73.4375,112.25,166.4375,65.3125,0,0,1.4375,164.75,223.5,212.5625,123.4375,0,0.1875,55.1875,197.1875,209.5,205.4375,174.4375,3.625,27.9375,163.25,198.1875,194.3125,185.0625,156.875,144.875,183,182.875,191.1875,31.9375,145.75,151.0625,36.3125,94.5625,115.375,53.375,1.75,98.4375,95.9375
"55899","Ankle boot",0,0,0,0,0,0,0,0,0,0,5.0625,132.9375,130.9375,64.5625,0,0,0,7.5625,204.8125,200.0625,67.8125,0,0.0625,0.875,99.4375,195,208,104.4375,23,55.875,79.0625,137.125,208,202,164.5,111.8125,152.875,179.0625,154.5625,124.75,172.5,136.625,0,0,0,0,0,0,0
"31633","Sandal",0,0,0.0625,7.125,66.3125,49,0,0,0,0.6875,64.5625,73.5,49.875,0,0,0,0,14,119.4375,6.1875,0,0,0,0.25,55.3125,100.0625,11.3125,0,0,0.0625,25.5,58.5625,88,31.0625,0,0,0.25,61.8125,101.8125,53.0625,61.375,0,0,27.625,81.25,63.375,23.125,45.0625,0
"40027","Shirt",0,7.375,34.3125,136.9375,53.6875,10.9375,0,0,53.625,60.0625,61.75,59.25,68.375,0,0,66.4375,83.75,63.1875,78.1875,88.375,10,0,2.375,76.1875,72.875,87.6875,8.5625,0,0,0.1875,73.75,84.6875,92.5625,0.0625,0,0,0.25,78.5625,89.1875,100.1875,0,0,0,0,65.5,95.8125,91.375,0.1875,0
"15945","Pullover",0,3.0625,79.3125,221,97.5,6.6875,0,0,128.25,238.1875,233.5625,229.875,157.1875,0,0,179.1875,224.625,236.4375,229.875,185.75,0,0,192.6875,186.5,238.5625,219.375,181,0,0,179.5625,184.0625,241.75,219.75,174.9375,0,0,138.375,194.6875,245.3125,239.625,157.0625,0,0,111.1875,36.625,56.5,43.125,108.25,0
"48798","Bag",0,0,0,0,0,0,0,12.5625,64.3125,5.9375,1.3125,3.9375,20.4375,63.3125,62,126.3125,154.5625,154,159.6875,163.5625,121.5625,76.5,165.875,166.9375,167.5,167.5,166.6875,112.5625,74.75,180.25,184.875,179.9375,166.125,162.375,130.625,36.875,108.5625,117.9375,120.5625,126.8125,109.0625,78.6875,0,0,0,0,0,0,0
"41979","Shirt",0,16.125,102.25,207.625,127,39.25,0.125,0,132.875,200.5,201.625,203.5625,180.1875,0,0,166.8125,201.125,204.75,203.8125,215.375,0.1875,0,191.0625,205.25,207.1875,206,224.25,16.6875,0,197.125,196.1875,208.9375,211,204.625,30.875,0,169.8125,192.1875,211.4375,214.8125,175.6875,32.6875,0,121.5625,95.25,117.1875,116.625,122.4375,18.5625
"45303","Sneaker",0,0,0,0,0,0,0,0,0,0,1.375,10.25,0.0625,3.5,0.25,0.25,10.875,59.3125,83.375,15.9375,61.875,36.3125,60.0625,69.375,108.375,125.9375,144.875,115.75,51.1875,77.9375,105.8125,123.9375,108.125,90.9375,63.8125,0.0625,10.75,32.625,19.8125,0,0.25,0.0625,0,0,0,0,0,0,0
"54356","Ankle boot",0,0,0,12.5,63.125,0,11.625,0,0,0.25,78.125,217.0625,204.3125,97.875,0,0.0625,0.8125,167.1875,213.375,220.8125,158.375,0.5,0.9375,111.8125,229.1875,217.1875,226.5625,204.5,121.5,194.5625,231.5,233.25,199.5625,166.375,158.875,114.5,213.1875,223.875,177.9375,6.4375,91.5,145.25,0.0625,5.5625,43.75,28.5625,0.125,24.875,37.1875
"27762","Coat",0,0.25,57.9375,148.625,35.4375,0.0625,0,0,76.5625,202.9375,199.8125,191.9375,50.9375,0,0,138,198.6875,169.9375,193.4375,112.125,0,0,160.125,175.5625,173.6875,161.25,139.3125,0,0,151.0625,169.25,187.375,155.5625,147.75,0,0,167.6875,193.6875,186.125,175.0625,143.0625,0,0,116.1875,0.1875,0,0.25,117.0625,0
"25588","Coat",0.0625,21.6875,119.125,216.0625,157.1875,46.9375,0.25,0,158.6875,197.625,201.875,195.9375,202.3125,7.25,0,203.0625,205.625,203.1875,195.625,220.375,53.1875,3.4375,223.125,208.125,207.125,202.125,228.8125,65.6875,7.9375,212.25,204,209.6875,201.5,220.625,82.4375,29.875,194.375,207.5,208.5,195.6875,199.25,84.0625,14.5,161.9375,157.5,153.625,147.8125,136.0625,54.5
"59856","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.5,1.25,0.1875,20.625,0,0,0.1875,44.0625,186.125,216.625,100.375,0.4375,0.8125,26.875,151.75,222.5,213.3125,135.375,82.5,123.5,167.25,226.125,211.1875,201.6875,152.625,36.3125,81.6875,106.0625,88.375,67,117.3125,80.75,0,0,0,0,0,0,0
"46041","Sneaker",0,0,0,0,0,0,0,0,0,0.0625,10.0625,28.875,20.75,20.875,0.0625,0.5,28.75,52.4375,80.5,56.0625,59.6875,12.5625,33.5625,52.3125,112.8125,127.3125,86.375,60.875,99.875,92.5625,92.6875,75.5,80.6875,37.75,26.4375,39.1875,64.375,51.9375,47,11.5,0.125,0,0,0,0,0,0,0,0
"52856","Bag",0,0,0,0,0,0,0,153.5625,163,160.625,143.375,141.8125,132.6875,132.8125,183.75,226.375,223.4375,222.75,223.375,222.1875,175.875,171.5625,217.625,228.5,227.9375,223.5,227.625,187.5625,127.0625,227.6875,233.8125,231.875,226.625,223.8125,200,80.0625,125,137.125,132.4375,108.625,105.125,96.75,0,0,0,0,0,0,0
"9506","Trouser",0,0,165.5625,223.9375,151.375,0,0,0,0,215.625,229.875,204.5,0,0,0,0,210.125,228.8125,198.0625,0,0,0,0,178.5625,163.1875,171.1875,0,0,0,0,155.875,125.4375,151.6875,0,0,0,0,149.1875,118.1875,158.875,0,0,0,0,126.75,73.625,125.875,0,0
"2704","T-shirt/top",0.3125,77.6875,187.8125,201.0625,192.1875,88.4375,0,0,175.9375,209.5625,164.5,220.8125,211.5,0,3.1875,160.8125,207.125,198.625,219.4375,171.5,13.5,0,0.3125,211.625,216.375,219.6875,0.25,0,0,0,213.625,217.875,220.5,0,0,0,0,215.875,219.75,221.8125,0,0,0,0,207.625,214.375,210.4375,0.125,0
"12655","Pullover",0.125,1,175,208.0625,177.875,1,0,0.1875,120.25,220.1875,217.1875,218.3125,153.9375,0.0625,0,188.9375,153.4375,141.4375,159.875,213.875,2.6875,1.0625,219.6875,198.5625,181.3125,181.5625,213.9375,20.3125,13.1875,195.875,216.75,212.125,209.875,188.5,27.3125,26,156.0625,222.875,214,214.0625,156.4375,33.0625,33.25,121.0625,217.375,212.0625,210.0625,147.25,33.375
"44482","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,65.75,146.375,131.625,87.4375,0.5,35.25,106.375,188.125,206.25,212.6875,184.0625,134.625,189.125,187.75,203.0625,212,212.625,209.3125,2.8125,28.5,42.375,44.4375,40.3125,41.8125,32.8125,0,0,0,0,0,0,0
"16972","Pullover",0,0.3125,38.875,193,108,8.125,0,0,30.75,240.625,237.5,237.875,142.5,0,0,74.875,214.5,240.25,229.25,162.4375,0,0,109.5,168.0625,241.0625,208.1875,165.8125,0,0,126.3125,161.375,242.3125,240.6875,171.0625,0,0,130.375,160.375,201.8125,204,185.8125,0,0,106.6875,14.1875,0.875,0.875,150.375,0
"41932","Shirt",0,45.25,91.6875,62.3125,80.6875,52.6875,0,0,65,134.0625,126.5,125.5625,62.3125,0,0,86.6875,125.6875,132.625,113.6875,73.4375,0,0,90.25,145.6875,104.75,120.375,84.625,0,0,78.3125,160.0625,95.375,122,97.125,0,0,78,156.75,100.9375,131.25,94.4375,0,0,65.1875,96.375,81.75,89.75,64.6875,0
"39038","Shirt",0,12.25,97.625,211.5,124.625,25.625,0,0,112.875,200.8125,209.8125,201.5,157.875,0,0,145.875,204.375,204.5,197.375,204.0625,0,0,165.5,195.5,201.25,192.0625,218.0625,4.5625,0,197.6875,176,208.4375,205.25,187.4375,27.6875,0,180.5625,168.25,202.5625,203.875,161.4375,30.5625,0,98.875,146.4375,186.25,165.4375,91.0625,12.375
"57318","Ankle boot",0,0,0,0,0,0,0,0,0,0,31.25,45.5,1.5,32.625,0,0,0.1875,77.375,191.625,166.0625,58.625,0.1875,1.9375,51.8125,126.3125,210.625,148.9375,65.25,74.4375,113.3125,132,150.75,133.875,105.5625,68.125,53.0625,104.3125,127.0625,115.25,98.1875,109.6875,70.5625,0,0,0,0,0,0,0
"49541","Bag",11.875,81.75,127.3125,128.1875,130.875,132.375,29.1875,18,136,168.4375,151.3125,153.8125,181.1875,64.75,13.4375,129.5,168.125,168.8125,183.1875,176.9375,78.125,0.6875,161,198.125,195.1875,196.8125,204.5625,88.9375,0.9375,166.625,172.5625,177.3125,173.1875,184.5,100.5625,0.5625,131.6875,169.9375,174,161.375,171.5,86.6875,0.5625,82.25,153,150.1875,152.75,154,37.9375
"32760","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0.5,63.375,96.8125,63.875,18,3.8125,58.9375,79.125,134.5,135.875,121.0625,37.0625,93.875,138.625,157.6875,139.6875,139.25,143.8125,124.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35447","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4375,84.1875,97.5,82.9375,42.75,1.25,67.8125,135.125,96.25,114.6875,122.125,85.5,57.6875,107.1875,124.625,84.375,98.0625,105,76.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37820","Shirt",0,2.9375,39.5625,145.375,34.875,2,0,0,40.0625,54.625,48.5625,43.5,33.6875,0,0,39.875,74.375,37.9375,44,46.5625,0,0,39,73.125,39.1875,43.5,46.9375,0,0,42.6875,49.5,42.125,34.125,45.25,0,0,40,55.1875,46.375,39.25,47.9375,0,0,31.125,51.9375,58.6875,52.4375,36.625,0
"7964","Trouser",0,0,179.375,211.4375,155.8125,0,0,0,0,168.875,213.5,155,0,0,0,0,142.125,178.0625,129.6875,0,0,0,0,108.625,124.8125,100.625,0,0,0,0,125.25,105,120.3125,0,0,0,0,127.125,72.6875,121.75,0,0,0,0,122.6875,65.4375,123.375,0,0
"28841","Coat",0,1.1875,94.6875,164.25,62.5625,0.0625,0,0,49.125,65.5,80,71.6875,27.3125,0,0,55.5,64.5,53.4375,74.25,34.5,0,0,68.25,56.8125,53.6875,73.375,45.25,0,0,73.6875,51.8125,50.9375,59.125,50.3125,0,0,73.875,52.375,59.625,55.75,58,0,0,54.625,0,6.1875,0.125,53,0
"179","T-shirt/top",0,40.8125,99.375,170.625,111.125,61.125,0.125,0,205.125,125.6875,126.8125,115.4375,169.9375,60.875,25.1875,229.625,233.6875,230.25,140.75,206.875,79.6875,0.25,6.375,232.1875,223.5,214.75,68.75,0.25,0,0.625,230.3125,225.3125,214.0625,54.25,0,0,0.625,232.25,229.0625,215.3125,51.9375,0,0,3.5625,231.0625,230.3125,214.375,55.375,0
"6811","Trouser",0,107.5625,193.1875,164.1875,202.5,159.5625,0,0,173.8125,211.6875,215,217,223.875,15.9375,0,206.875,210.1875,211,211.3125,219.0625,39.5,0,204.375,207.8125,207.625,211.9375,220.375,34.25,0,197.5625,210.4375,76.4375,188.6875,218.1875,22.0625,0,183.0625,207.5625,0.75,158.4375,216.125,3.25,0,160,183.875,1.375,161.1875,200.9375,0
"33022","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1875,26.9375,12.875,39.6875,11.625,0,15.8125,21.9375,56.8125,97.5625,50.5,23.125,26.625,44.75,82.8125,45.875,42.75,110.0625,122.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58706","Ankle boot",0,0,0,15,35.6875,7.4375,0,0,0,0.5,86.5625,182.25,197.4375,95.5625,0,0,1,150,208.0625,190.125,136.4375,0,0,35.25,188.375,196.3125,188.3125,169.6875,0.5625,6.9375,122,191.1875,197.1875,134.3125,180.375,97.75,139.9375,131.625,180.25,74.8125,52.75,179.9375,46.875,96.125,114.5,92.625,0.375,25.75,101.5
"59242","Ankle boot",0,0,0,15.75,11.1875,7.75,3.3125,0,0,0.4375,120.9375,233.75,233,126.5625,0,0,0.1875,176.9375,231.8125,230.1875,136.25,0,0,33.5625,228.1875,226.3125,226.1875,176.5625,0.5625,7.375,157.6875,223.1875,221.9375,212.375,168.6875,121.1875,204.75,219.5,226.75,119.125,200.75,151.5,1.4375,49.125,85.8125,58.1875,0.1875,81.4375,52.6875
"46501","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.1875,3.8125,54.5,91.1875,0.9375,45.4375,74.0625,129.375,109.8125,122,187.375,182.375,147.6875,10.75,40.125,57.375,52.0625,65.5,70.25,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25434","Coat",0,0.125,31.1875,46.4375,22.75,0.1875,0,0,3.0625,22.8125,46.4375,32.75,5.875,0,0,50.6875,70.4375,82.375,74.9375,70.5,0,0,81.375,109.5,113.75,123.6875,92.625,0,0,142.875,188.9375,190.875,197.1875,148.0625,0,0,197.0625,210.0625,212.1875,217.1875,193.4375,0,0,185.25,154.9375,158.25,128.75,175.6875,0
"43274","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,6.5625,93.5625,108.125,12.3125,58,38.3125,99.9375,183,201.375,211.3125,219.125,174.9375,111.125,173,194.1875,191.5625,188.6875,205,165.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15382","Pullover",0.0625,38.1875,99.5,134.4375,115.75,53.0625,0,0,88.0625,114.5625,125.875,115.75,97.1875,0,2.4375,95.1875,80.125,69.625,82.875,90.3125,8.125,13,92.0625,80,68.9375,73.3125,91.3125,14.1875,16.75,74.875,88.6875,70.8125,75.75,76.875,18.5,19,65.3125,104.0625,90.0625,88.875,75.4375,19.3125,16.125,66.5625,28.0625,28.3125,25.5,70.4375,11.4375
"32067","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1875,46.5,30.625,22.4375,25.125,1.5,37.3125,67.875,93.8125,131,108.1875,12.625,59.25,90.75,73.3125,81.1875,88.3125,112.5,87.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29848","Coat",0.125,3.5625,113.9375,184.125,81.5625,2.8125,0,0.125,145.8125,208.3125,193.125,206.125,136.4375,0.0625,0,207.4375,201,188.0625,192.5,202.8125,0.4375,9,217.875,200.625,193.5625,190.5,210.375,19.4375,12.9375,221.125,202,195.3125,196.0625,210.75,34.625,6.3125,218.75,205.75,202.375,194.25,213.4375,40.75,0,168.25,134.8125,143.0625,141.3125,165.875,31.4375
"30035","Sandal",0,0,0,0,0,0,0,0,0,0,1,26.8125,48.8125,28.9375,0,0,0.25,56.25,22.75,3.5,60.3125,0,0,0.5,1.625,81.0625,57,72.875,0.5,6.5,31.8125,12.6875,104.5,133.75,119.75,67.875,127.625,116.625,116.375,133.625,141.25,115.25,0,0,0,0,0,0,0
"9065","Trouser",0,0,68.9375,139.1875,107.625,0,0,0,0,70.6875,151.625,103.5,0,0,0,0,80.4375,142.625,114.75,0,0,0,0,78.125,119.25,125.6875,0,0,0,0,52.1875,107.625,110.75,0,0,0,0,46.4375,116.375,109.1875,0,0,0,0,44.1875,102.25,110.25,0,0
"29499","Coat",0,6.125,94.125,146.8125,124.4375,20.1875,0,0,65.6875,189.6875,178.3125,185,114.6875,0,0,100.3125,210.9375,189.125,201.125,159,0,0,124.125,204.5,194.3125,196.625,188.875,0,0,145.5,203.875,196.0625,196.5625,203.125,0,0,155.1875,107.3125,102.4375,113.375,186.1875,0,0,106.25,0.375,0.25,0.25,110.25,0
"50776","Bag",0,0,0,0,0,0,0,0.0625,0.5625,22.0625,69.3125,19.75,0.125,0.0625,11.125,104.1875,145.8125,95.75,152.875,99.125,38.8125,81.0625,211.8125,177.125,170.125,170.0625,185.6875,106.5625,140.9375,201.5625,159.3125,154.125,160.875,189.5625,136,130.5625,159.375,149.25,139.125,150.5,147.0625,129.25,0,0,0,0,0,0,0
"22571","Dress",0,0,39.25,54.125,42.5625,5.6875,0,0,0.125,58.0625,42.9375,58.6875,21.1875,0,0,17.4375,121.6875,58.5625,86.125,68.8125,0,0,3.625,74.125,67.6875,81.1875,36.75,0,0,0,48.0625,81.375,79.375,0,0,0,0.1875,56,90.5,84.8125,0.1875,0,0,0.5625,69.5,134.9375,108.8125,0.25,0
"49608","Bag",0,0,0,0,0,0,0,0.0625,22.1875,24.25,25,25.25,25.5,12.625,7.375,96.375,79.625,74.4375,79.6875,84.6875,71.5625,49.8125,140.625,141.375,133.3125,134.8125,146.0625,113.1875,90.5625,177.9375,198.5625,199.9375,166.4375,165.625,136.8125,63.1875,93.875,95.1875,87.625,61.5625,57.1875,35.3125,0,0,0,0,0,0,0
"46720","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,92.5,93.6875,9.4375,55.125,33.0625,77.3125,169.6875,214.125,201.3125,180.375,173.5,101.375,137.8125,143.8125,139.6875,126.125,116.4375,102.6875,0,9.3125,23.0625,27.25,20.1875,21.875,9.75,0,0,0,0,0,0,0
"25835","Coat",0,0,126.5625,170.3125,150,1.1875,0,0,0,191,217.4375,202.875,3.125,0,0,15.1875,219.4375,200.3125,209.0625,42.0625,0,0,35.125,204.125,200.8125,197.4375,73.8125,0,0,48.1875,215.8125,208.375,214.0625,96.5625,0,0,24.9375,175.4375,213.0625,185.5625,45.25,0,0,0.25,84.1875,188.375,111.6875,0.1875,0
"40512","Shirt",0,5.3125,40.1875,139.8125,60.3125,13.4375,0,0,52.5625,63.3125,79.1875,72.1875,77.0625,0,0,54.1875,55.5,51.375,58.3125,77.5,0,0,54.5625,59.4375,50.5625,64,70.8125,1.0625,0,54.125,53.6875,49.375,69.8125,50.875,8.1875,0,51.75,59.5625,51.25,69.5625,44.0625,15.75,0,46.375,59.25,56.6875,69.375,42.4375,17.5
"26956","Coat",0,0.3125,96.5,170.0625,130.6875,0.25,0,0,37,164.0625,185.875,181.75,75.4375,0.1875,0.625,120.5625,175.6875,181.875,181.3125,173.1875,1.875,5.4375,188.375,178.1875,187.5625,170.75,195.1875,43.3125,47.875,178.8125,175.875,181.625,187.5625,195.3125,90.875,72.5,192.5,184.25,188.8125,184.5625,194.1875,116.3125,35.3125,97.375,170.5625,183,167.9375,111.8125,50.8125
"57426","Ankle boot",0,0,0.8125,88.875,88.0625,55.625,24.375,0,0,9.25,207.4375,191,176.75,110.1875,0,0,52.5625,218.1875,205.3125,213.5,144.875,0,1.5625,128.6875,221.4375,227.0625,233.25,194.8125,54.5,110.9375,209.8125,221.5625,228.5625,230.625,154.75,177.25,215.6875,221.75,231.375,231,227.25,107.625,33.625,127.4375,154.25,133.1875,114.625,123.25,47.6875
"4919","T-shirt/top",0.125,83.8125,172.0625,153.875,166.875,68.4375,0.0625,0,193.4375,207.0625,191.3125,207.0625,167.875,0,7.3125,229.5625,221.9375,215.125,217.125,204.9375,0,39.5625,178.5625,219.8125,211.625,219.75,162.25,29.5,0.9375,28.6875,217.5,208.5625,212.625,27.4375,0.0625,0.0625,55.4375,212.875,211,208.625,60.125,0,0.0625,53.5625,193.9375,195.375,187.3125,61.625,0
"17921","Pullover",0,31.5625,133.0625,160.875,155.3125,79.125,0,0,114.1875,199.25,198.6875,201.4375,216.5,0,0,150.3125,209.6875,202,209.0625,230.875,7.875,0,173.625,167.875,202.4375,214.875,206.875,24.3125,0,184.9375,159.875,203.3125,213.375,192.625,33.375,0,157.3125,151.25,197,198.125,164.1875,29.6875,0,128,0.6875,0,0.1875,101.875,27.25
"24031","Coat",0,0,65.6875,176.375,135.9375,0.4375,0,0,8.8125,149.3125,183.5,186.5625,37.875,0,0,62.6875,188.5,164.375,187.75,129.125,0,0,93.5,191.3125,164.5625,192.75,154.4375,0,0,108.25,196.9375,167.3125,199.75,178.75,0,0,123.75,204.0625,170.75,204.5625,194.125,0,0,108.1875,171.25,156.3125,178.125,167.875,0
"14044","Pullover",0,0.375,109,213,169.4375,0.25,0,0,51.75,224.8125,232.9375,232.4375,80.5625,0,0,107.625,225.6875,230.9375,224.1875,157.75,0,0,135.75,151.3125,232.25,180.3125,184.875,0,0,163.625,162.75,231.8125,206.4375,172.125,0,0,153,204.875,235.4375,223.6875,181.0625,0,0,147.125,31.0625,54.125,42.6875,127.875,0
"46131","Sneaker",0,0,0,0,0,0,0,0,0,0,0.125,73.4375,51.875,25.5625,0,0,0.0625,18.5625,171.3125,126.9375,78.5,0.3125,3.4375,33.625,82.25,129.8125,146.875,73.9375,56.0625,81.75,98.375,136.8125,139.875,102.5625,81.25,22.125,53.3125,59.5,54.4375,46.0625,48.625,32.8125,0,0,0,0,0,0,0
"7905","Trouser",0,0,126.375,198.375,94.0625,0,0,0,0,119.1875,230.5,152.375,0,0,0,0,134.0625,234,175,0,0,0,0,126.125,206.0625,154.4375,0,0,0,0,120.5625,131.4375,175.5625,0,0,0,0,116.875,58.1875,189.875,0,0,0,0,117.25,27.75,136.1875,0,0
"4477","T-shirt/top",0,85.5625,141.8125,115.5,126.0625,109.875,2.625,0,120.5,132.125,120.125,124.0625,135.25,16.8125,0,12.9375,137.3125,118.0625,127.6875,46.625,0.25,0,0.25,133.75,124.125,130,13.3125,0,0,2.5625,147.0625,137.6875,133.8125,23.1875,0,0,17.125,165.8125,173.4375,154.625,46.4375,0,0,16.6875,157.1875,154.375,155.8125,44.8125,0
"54047","Ankle boot",0,0,0.9375,93.25,177.5,154.5625,21.9375,0,0,1.375,109.375,231.4375,212.8125,0.25,0,0,0.9375,128.9375,216.3125,206.1875,34.0625,0,0,4.875,184.5,221.0625,241.6875,134.375,0,0,45.75,185.8125,220.375,185.5,127.5,0.25,29.3125,111.5625,135.5,153.375,58.0625,114.625,46.5,141.125,162.4375,145.5,27.125,48.125,84.75
"12698","Pullover",0.125,84.25,181,173.875,178.1875,76.625,0,0,201.8125,209.1875,205.1875,206.3125,178.5,0,0,225.625,216.4375,212.75,213.125,219.75,0,5.5625,222.9375,218.8125,213.3125,213.875,226.875,13,15.3125,210.25,224,219.5,219.125,227.125,36.25,7.0625,193.4375,227.9375,221.375,225.0625,185.5625,42.75,0,150.1875,117.0625,117.5,117.3125,123.625,35.875
"51494","Bag",0.25,108.5625,155.5,156.3125,158.125,138.625,3.5625,24.5625,228.5,223.625,224.5,226.125,231.125,82.75,117.5,229.6875,224.6875,224.9375,226.125,231.0625,192.25,91.8125,229.25,227.875,227.6875,227.5625,230.375,127.625,61.5,226.5,230.625,229.625,230,231.8125,57.8125,103.75,228.625,236.5625,231.4375,231.0625,230.75,52.75,76.75,164.1875,172.1875,142.9375,115.4375,95.9375,1.4375
"43313","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,43.75,37.875,2.625,31.5,76.0625,26.375,171.125,203,185.4375,151.5,190.5,187,20.75,22.25,44.3125,41,36.125,28.9375,25.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47050","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.0625,28.125,92.9375,88.875,61.6875,70.875,28.9375,58.875,106.875,113.625,139.4375,141.375,137.125,25.5625,35.25,42.5,45,49.5625,49.875,42.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45905","Sneaker",0,0,0,0,0,0,0,0,0,0,0.4375,0,0,13.625,0.1875,0,25.3125,101.3125,90.5,13.5,47.75,42.5,77.6875,117.0625,88.9375,118.1875,136.8125,102.8125,65.75,83,94.1875,97.75,99.6875,78.4375,65.1875,1.5625,11.0625,12.9375,14.4375,15.125,13.5625,9.75,0,0,0,0,0,0,0
"9190","Trouser",0,0,72.875,145.375,137.625,0,0,0,0,104.625,172.1875,163.75,0,0,0,0,108.1875,152.3125,152.375,0,0,0,0,114,96.4375,144.625,0,0,0,0,117.125,73.25,140.4375,0,0,0,0,100.375,66.625,144.3125,0,0,0,0,81.25,65.125,137.4375,0,0
"50146","Bag",0,0,0,0,0,0,0,106.0625,95.9375,101.9375,104.6875,106.125,104.0625,105.875,171.25,165.5625,157.6875,159.25,163.8125,175.0625,159.75,177.3125,161.6875,155.75,155.8125,160.875,162.5625,171.625,167.25,145,138.8125,148.9375,157.1875,153.6875,136.125,148.125,165.75,140.0625,120.125,111.4375,109.9375,73.25,0,0,0,0,0,0,0
"8463","Trouser",0,0,106,175.625,128.3125,0,0,0,0,113.6875,182.1875,134.875,0,0,0,0,114.3125,128.875,143.75,0,0,0,0,94.25,83.0625,136.3125,0,0,0,0,93.625,75.8125,155.6875,0,0,0,0,53.5,109.625,154.5625,0,0,0,0,4.8125,139.8125,139.6875,0,0
"17356","Pullover",0,37.1875,131,146.1875,122.625,22.9375,0,0,140,178.9375,171.1875,174.0625,106.0625,0,0,163.625,192.9375,190.5,190.375,133.5625,0,0,175.5,183.75,196.1875,170.375,155.75,0,0,193.625,209.1875,200.3125,198.875,164,0,0,152,0.375,0.3125,0.3125,139.8125,0,0,109.25,0.625,0,0.5,113,0
"13772","Pullover",0,59.0625,130.9375,124.3125,131.375,57.25,0,0,122.3125,155.375,148.4375,153.8125,123.5,0,0,143.9375,148.75,159.5,149.5,153.375,0,0,133.625,150.125,165.4375,159.9375,145.375,0,0,154.8125,168.8125,166.125,170.875,155.75,0,0,140.25,44.3125,41.125,42.875,144.8125,0,0,114.625,1,0,0.3125,113.125,0
"37171","Shirt",0.375,80.1875,10.375,0.25,6.75,86.5625,0.5625,38.875,79.4375,123,127.1875,122.0625,97.8125,45.375,47.375,134.6875,82.125,89.5,92.625,118.5625,70.3125,0.125,10.375,84.4375,99.375,87.8125,36.875,0.25,0.0625,33.5625,95.875,145,104.4375,66.5625,0.0625,0.125,77.125,104.1875,143.6875,109.5,77.75,0.1875,0.125,53.875,109.6875,163.8125,111.625,68.75,0.25
"25967","Coat",0,0.4375,66.875,164.0625,107.5,1.25,0,0,35.875,168.3125,173.25,160.3125,61.75,0,0,110.625,185.5,178.75,180.25,148.875,0,0,125.5625,184,173.9375,184.125,167.5625,0,0,129.25,176.75,171.6875,175.5625,160.75,0,0,128.9375,176.875,180.875,180.1875,164.6875,0,0,120.375,121.5,125.875,123.8125,137.5,0
"44734","Sneaker",0,0,0,0,0,0,0,0,0,0.0625,0.75,78.8125,1,0.5625,0.125,0.125,0.1875,95.75,175.0625,140.625,95,0.875,21.5,103.0625,157.0625,204.75,199.875,127.5,62.125,102.3125,139.6875,181.125,194.125,166.9375,104.5625,14.4375,20.5625,39.75,44.75,50.875,51.3125,36.0625,0,0,0,0,0,0,0
