"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"45926","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0.8125,27.1875,127.125,144.8125,80.1875,144.3125,94.1875,111.8125,149.9375,197.375,200.5,211.5625,181.5625,49.8125,105.25,129.25,123.1875,118.3125,135.9375,97.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25718","Coat",0.125,0.375,26.4375,122.8125,63.375,0.5,0,0,55.9375,102.5625,123.75,110.6875,78.25,0.25,0,88.4375,91.5,98.1875,95,113.6875,8.0625,1.5,101.75,87.0625,95.25,96.875,104.3125,29.4375,7,113.8125,96.5,97.75,93.375,117.625,43.3125,8.75,114.1875,98.625,104.8125,106.375,116.875,47.375,1.375,83.625,33.875,32.25,35.25,57.125,38
"44077","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,39.5,91.4375,29.375,35.875,15,31.4375,98.375,126.6875,136.0625,116.0625,61.8125,59.3125,81.1875,118.9375,136.8125,82.5,149,60.625,3.9375,13.5,18.8125,4.25,17.25,2.0625,10.1875,0,0,0,0,0,0,0
"47714","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,31.6875,59.875,1,12.875,22.5625,33.625,32.5,43.5625,123.3125,121.6875,122.0625,66.875,94.9375,81.3125,109.4375,96.5,116.375,109.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24735","Coat",0,2.5625,147.875,193.5,171.6875,21.375,0,0,53.9375,130.125,189.5625,141.625,71.875,0.0625,0,82.125,105.0625,115.75,102.125,120.8125,0,0,93,128.75,116.125,104.1875,143.75,7.9375,0,102.125,132.375,119.6875,106.4375,150.5625,15.9375,0,112.9375,116.75,122.25,105.3125,147.375,18.8125,0,111.875,57.125,60.125,51.75,101.9375,13.8125
"23712","Dress",0,0,24.3125,33.125,17.875,0,0,0,0,34.375,91.3125,30.5,0,0,0,0,51.1875,101.3125,41.6875,0,0,0,0,69.125,129.875,60.4375,0,0,0,0,80.875,125.5625,80.5625,0,0,0,0,95,146.1875,71.0625,0,0,0,0,88.875,119.0625,102.125,0,0
"37525","Shirt",0,4.4375,39.25,123.5,57.875,12.5,0,0,43.5,60.625,64.1875,62.8125,65,0,0,70.0625,76.6875,68.5625,62.5625,108.1875,0,0,74.6875,88.6875,70.8125,60.5,129.875,3.4375,0,88.75,69.125,72.0625,61.125,112.75,10.25,0,87.3125,48.9375,75.8125,64.375,93.9375,13.125,0,69,49,75,61.9375,69.9375,7.5625
"44321","Sneaker",0,0,0,0,0,0,0,0,0,0,0.375,52.6875,18.375,0.0625,0,0,0.625,117.5625,152.4375,4.6875,5.5625,0.5,13.125,139.5625,195.625,203.6875,187.6875,123.1875,78.0625,177.375,195.9375,198.9375,198.25,206.0625,178.875,6.125,7.3125,10.125,23.8125,29.0625,14.3125,7.875,0,0,0,0,0,0,0
"48347","Bag",0,0,0.375,34.6875,38.0625,0.75,0,0.625,0.25,36,7.75,31.375,8.625,0.75,48.625,66.1875,110.625,111.375,99.125,95.5,44.375,66.125,150.8125,112.125,115.5625,103.125,105.625,94.625,48.1875,140.0625,135,139.125,141.375,137.875,81.3125,45.1875,135.4375,162.5,164.5,155.3125,156.875,60.6875,5.0625,89.0625,155.9375,134.25,115.25,112.9375,24.8125
"50087","Bag",0,0,0,0,0,0,0,50.3125,133.9375,134.0625,122.125,135.5,135.6875,13.125,125.4375,193.375,208.75,180,196.6875,187.1875,164.375,92.0625,183.875,186.6875,202.875,180.8125,216.5625,135.3125,78.9375,188.3125,209.125,210.75,209.375,219.625,167.875,16.4375,113.75,140.6875,134.5,133.4375,117.75,93.5625,0,0,0,0,0,0,0
"3926","T-shirt/top",0,0,94.3125,0.125,81.6875,0,0,0,0,153.625,127.1875,124.5,0,0,0,0,134.25,214.375,127.875,0,0,0,0,129.125,124.375,105.125,0,0,0,0,149.9375,187.0625,125.5,0,0,0,0,176.6875,184.875,118.375,0,0,0,0,21.75,179.6875,22.375,0,0
"1698","T-shirt/top",0,70.375,199.5625,214.875,210.3125,119,0,0,217.4375,223.625,220.4375,200.8125,219.4375,40.875,8.9375,146.5,230.375,217.8125,213.125,155.75,38.9375,0.25,0.6875,232.9375,219.375,210.8125,60.75,0.375,0,1.6875,230.5,219.3125,212.75,57.3125,0.0625,0,25.625,232.25,222.5,217.6875,54.1875,0.0625,0,11.4375,145.125,208.3125,187,38.4375,0
"37738","Shirt",0,16.125,124.375,135.5625,130.25,12.0625,0,0,19.125,142.6875,143.1875,164.125,1.5625,0,0,7.4375,146.875,146.25,161.0625,0,0,0,16.4375,148.875,148.5625,167.1875,0.3125,0,0,29.9375,146.875,149,173.4375,19.8125,0,0,47.5,150.1875,153.4375,172.3125,53,0,0,52.8125,148.8125,158.625,160.25,55.875,0
"31267","Sandal",0,0,0,0,0,0,0,0.125,0.0625,0.0625,0.375,0.1875,0.4375,2.9375,0.1875,0.5,1.125,74.625,18,45.75,52.4375,0.625,69.4375,120.125,139.0625,156.9375,173.5,55.125,46.5,126.6875,151.6875,110.4375,181.25,108.4375,36.4375,0.625,21.9375,37.9375,37.25,26.25,22.375,14.5625,0,0,0,0,0,0,0
"49015","Bag",0.125,4,60.3125,56.25,45.8125,0.1875,0.0625,157.8125,162.1875,142.375,136.75,140.9375,152.25,127.5,186.5,192.375,190.6875,185.5625,183.3125,185,157.8125,189.0625,190.3125,191.9375,189.625,187.3125,191.125,165.9375,193.125,205.375,203,201.3125,200.5625,199.75,184.875,197.5,209.8125,197.75,196.4375,196.25,207.4375,183.5625,76.375,81.5625,76.3125,69.5625,70.0625,77.4375,70.4375
"4746","T-shirt/top",0,0,81.5,158.875,106.0625,0,0,0,0,61.25,79.625,82.4375,0,0,0,0,68.75,86.5,90.25,0.5,0,0,0,70.1875,87,90.75,0.625,0,0,0,73.0625,87.125,91.9375,5.625,0,0,0,78.5625,86.9375,86.9375,14.625,0,0,0,50.8125,80.5,66.6875,4.25,0
"17069","Pullover",0.1875,52.8125,138.4375,162.3125,165.625,78.0625,0.0625,0,179.5,215.625,219.625,217,217.5,16.75,1.5625,210.6875,212.875,214.6875,216.4375,216.875,49.75,13.6875,215.125,209,219.1875,215.4375,214.8125,64,22.25,218,211.8125,219.5,215.6875,217.375,77.75,27.75,221.25,212.5,216.9375,216.0625,218.125,87.875,28.9375,179.3125,185,192.9375,186.1875,171.5,87.4375
"42788","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,16.1875,111.9375,69.5,0.5,33.6875,45.125,107.25,202.9375,207.3125,219.1875,217.5625,165.6875,73.75,137.25,159.375,153.4375,144.1875,139.6875,88.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50315","Bag",0,0,15.875,72.0625,37.4375,0.5625,0,0.25,7.5625,79,40.8125,96.5,19.4375,0.4375,38.6875,185.1875,188.75,180.4375,189.125,189.25,100.3125,104.6875,197.375,206.5625,211.125,207.25,198.875,138.875,138.375,195.375,212.625,216.625,214.5,203,141.8125,147.3125,218.8125,223.25,214.9375,214.0625,209.9375,142,76.9375,105.3125,135.875,91,80.125,82.8125,35.3125
"37729","Shirt",0,6.5,59.5,28.8125,62.9375,0.5625,0,0.1875,19.5,205.9375,200.0625,195.75,4.25,0,43,219.0625,215.625,194.5,208.5,220.875,3.875,89.625,225.4375,211.9375,205.9375,209.25,214.0625,54.9375,123.75,218.9375,206.375,205.5625,211.125,218,81.5,39.8125,130.1875,223.5,224,221.0625,157.0625,38.5,0.1875,77.0625,184.0625,204.5625,191.625,80.4375,0.875
"12301","Pullover",0.25,72.4375,191.1875,119.625,190.375,61.625,0,0.5,158.9375,220.625,224.75,219.4375,133.6875,0.375,0.1875,215.75,220.25,218.6875,217.4375,184.3125,0.3125,19.8125,230.9375,220.5625,217.5625,217.3125,217.875,10.5,57,230.375,220.75,217.6875,217.875,218.5625,52.25,80.375,220.6875,224.8125,221.3125,220.75,213,74.5,66.0625,128.1875,173.8125,175.6875,172.0625,130.3125,63.25
"22664","Dress",0,167.25,168.5,168.3125,170.625,145.625,0,0,117.25,181.1875,175.75,179.75,98.5625,0,0,9.5,189.9375,172.9375,190.4375,0.6875,0,0,15.1875,190.75,185.5625,199.5625,10.5625,0,0,23.625,199.6875,189.375,198.0625,27.625,0,0,33.75,202.4375,204.25,203.0625,43.375,0,0,23.75,158.5,154.1875,159.125,22.0625,0
"47578","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,4.1875,55.9375,46.625,14.5,56.375,27.9375,52,104.75,111.6875,129.4375,112.5,98.9375,75.1875,93.875,88.1875,79.6875,72.1875,76.875,102.0625,0.0625,16.5,28.4375,29,30.0625,31.5625,19.375,0,0,0,0,0,0,0
"36977","Shirt",0.0625,41.9375,150.6875,130.125,149.375,81.4375,0.4375,0.4375,110.4375,150.25,154.8125,151.5625,152.1875,0.625,0.3125,156.5,152.5,156.375,159.125,172.875,22.375,10.125,191.5,150.375,161.3125,161.1875,178.875,61.125,41.9375,178.4375,158.1875,163.1875,161.625,169.875,102.875,4.9375,75.125,158.1875,159.625,161,98.1875,10.0625,0,37.75,150.625,154.8125,148.25,67.6875,0.0625
"8380","Trouser",0,0,106.125,197.75,160.125,0,0,0,0,145.75,217.625,196.25,0,0,0,0,161.3125,179.5625,177.125,0,0,0,0,178.875,99.1875,146.6875,0,0,0,0,161.25,90.875,121.5625,0,0,0,0,94.6875,148.875,111.75,0,0,0,0,29.4375,151.125,94.9375,0,0
"22335","Dress",0,0,0,131.9375,70.1875,0,0,0,0,0,220.3125,98.9375,0,0,0,0,5.9375,226.5,106.0625,0,0,0,0,30.5,233.3125,120.25,0,0,0,0,52.5,232.75,124.75,0,0,0,0,66.625,232.6875,129.9375,0,0,0,0,68.5,175.875,83.6875,0,0
"43814","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,80.375,144.5625,80.625,73.625,35.3125,84.125,153.3125,215.625,221.875,206.1875,163.5,80,145.375,168.8125,155.125,135.625,95.9375,84.875,0.125,2.125,4.375,5.6875,5.4375,5.1875,2.4375,0,0,0,0,0,0,0
"40170","Shirt",0,26.5,134.0625,120.125,137.1875,42.0625,0.25,0,95.75,164.625,176.6875,158.5625,133.1875,0.125,0,134,179,176.4375,156.5625,184.3125,0,0,167.5,167.5,177.5625,143.0625,213.75,9.5625,0,193.75,161.25,185.125,142.3125,214.3125,28.4375,0,199.375,163.5625,189,159.75,208.5,39.5625,0,139.0625,152.375,180.3125,146.25,166.1875,26.3125
"51589","Bag",0,0,13.8125,64.5625,0.9375,0,0,0,0,29.625,18.375,16.375,0,0,0,0.6875,67.0625,1.5,58.875,0.1875,0,0,112.8125,166.625,145.5625,151.5,69.9375,0,0,162.3125,200.875,186.5625,168.375,128.0625,0,0,153.0625,203.5,197.6875,179.875,119.0625,0,0,143.0625,216.75,219.0625,209.8125,105,0
"6910","Trouser",0,0,119.6875,174.9375,162,0,0,0,0,150,224.5,206.625,0,0,0,0,132.6875,195.25,201,0,0,0,0,114.6875,164.25,180.5,0,0,0,0,106.4375,141.8125,168.9375,0,0,0,0,101.5625,132.5625,164.5625,0,0,0,0,90.0625,120.125,149.875,0,0
"1875","T-shirt/top",0,0.1875,48.875,2.6875,52.75,0.5,0,0,0,188.375,84.125,167.0625,0.0625,0,0,0,233.8125,232,213.5625,0,0,0,0,211.375,239.1875,194.5625,0,0,0,21.625,242.125,239.1875,240.25,21.3125,0,0,26.125,215.625,239.375,213.0625,28,0,0,0,31.9375,198.9375,28.0625,0,0
"26763","Coat",0,26.375,76.125,166.25,101.3125,36.8125,0.375,0.375,73.3125,119.625,190.625,127.625,147.375,0.5,0,116.875,166.5625,212.4375,148.0625,176.3125,3.8125,2.0625,196.875,153.4375,208.1875,186.6875,150.6875,36.125,27.75,176.25,215.0625,197.375,230.125,159.6875,80.1875,45.6875,184.75,217.4375,174.125,202.4375,171.5,106.8125,40.4375,125.8125,92,88.375,98.5,100.6875,78.5625
"55164","Ankle boot",0,0,0.1875,0,0,0.1875,0,0,0,1,140.125,193.1875,140.75,107.5625,0,0,4.75,201.6875,219.5,208.25,86.5625,0.0625,0.1875,80.6875,205.6875,210.25,204.875,129.125,69.875,107.625,181.25,200.75,188.25,160.6875,116.3125,98.6875,175.625,192.375,154.6875,32.4375,124.875,90.75,0,1.375,17.4375,6.625,0.3125,13.75,5
"49614","Bag",0,0,25.1875,50.0625,43.4375,0.75,0,0.1875,1.3125,71.375,0.8125,55.1875,3,0.3125,60.3125,179.125,190.8125,186.5625,190.8125,192.1875,138.5,127,206.75,207.9375,207,204.625,210.0625,166.875,152.5625,220.25,220.0625,215.9375,219.9375,228.625,177.75,146.75,216.5,225.0625,197.9375,224.75,225.875,177.5,130.8125,218.9375,217.25,172.9375,170.8125,170.5625,135.8125
"28635","Coat",0,0.1875,72.25,176,64.375,0.3125,0,0,101.125,221.375,210.9375,202.375,88.125,0,0,172.375,214.9375,204.125,176.8125,147.8125,0,0,201.1875,217,207.125,198.25,174.25,0,0,218,221.5625,205.3125,202.4375,199.5,0,0,222.3125,224.125,212.5625,204.8125,212.1875,0,0,192.0625,137.25,151.375,137.6875,191.5,0
"29941","Coat",0,0.125,72.1875,160.875,90.0625,0,0,0,96.0625,207.1875,205.6875,202.1875,108.0625,0.0625,0,169.8125,199.75,202.1875,191.0625,196.4375,0,0,212.0625,179.5,224.25,196.1875,227.9375,4.8125,0,184.625,163.5,217.125,198.9375,186.25,31.375,0,165.125,203.3125,220.625,208.375,192.8125,40.5,0,148.6875,0.5625,2.0625,0.8125,123.25,28.1875
"3594","T-shirt/top",0,53.0625,147.625,195.875,145.8125,43.625,0,0,192.4375,213.625,175.1875,210.75,185.4375,0,0,134.1875,214.0625,157.5,211.75,132.5625,0,0,17,218.9375,215.5,214.4375,0.8125,0,0,18.0625,220.3125,216.75,212.8125,0.8125,0,0,21.25,222.125,218.875,216.1875,5,0,0,16.375,198.5,205.375,194.9375,8.5625,0
"24677","Coat",0.0625,56.125,150.8125,149.25,133.5,43.9375,0.1875,0,137.8125,170.375,165.125,126.9375,93.9375,0,0.5,175.9375,152.0625,144.0625,102.5,130.875,0.875,6.0625,165.25,154.8125,143.4375,100.4375,151.5,7.125,11.875,172.1875,157.625,141.4375,96.4375,157.125,7.4375,16.3125,169.875,158.5,143.5625,108.125,145.625,9.75,13.5,107.875,0.8125,1.5625,1.5625,94.1875,10
"12446","Pullover",0,9.875,133.3125,154.9375,123.5,1.5625,0,0.0625,147.4375,200.375,143.375,210.875,114.8125,0.4375,0,211.0625,209.5625,139.25,213.8125,182.6875,0,15.0625,228.25,225.5,220.0625,222.25,227.0625,6.3125,44.375,167.75,230.875,224.375,227.5625,182.5,33.6875,45.75,141.5625,233.25,226.5,227.4375,141.3125,37.3125,25.5625,107.1875,164.9375,168.1875,154.125,94.9375,21.1875
"48168","Bag",0.125,11.3125,10.9375,10.25,15,17.4375,1.625,52.0625,198.8125,199.8125,197.5,181.8125,173.8125,88.5625,131.8125,202.125,210.125,215.5,217.3125,216.8125,155,122.0625,203.625,215.9375,218,219.625,218.9375,152.6875,64.9375,216.5,220,218.875,219.4375,218.125,110.875,46.0625,217.8125,229.6875,227.3125,222.875,214.4375,64.8125,3.625,40.9375,40,0.875,0,0,0.25
"2052","T-shirt/top",0.0625,101.4375,130.3125,102.1875,121.5,104,0,4.1875,192.5,171.875,160.875,150.9375,196.5,10.4375,10.6875,108.8125,187.75,182.8125,193.5,95.3125,4.5,0,19.9375,209.4375,203,211.5,13.5,0,0,27.625,206.75,204.4375,205,47.875,0,0,66.8125,206.0625,208.3125,206.125,69.75,0,0.4375,70,151.8125,152.3125,150.75,65.75,0
"6896","Trouser",0,117.875,148.5625,144.8125,163.75,121.6875,0,0.75,118.9375,122.875,128.8125,134.875,149.9375,1.75,3.5625,123.4375,108,104.75,119.125,134.25,23.3125,16.375,110.6875,106,110.375,114.5625,125.25,45.3125,32.75,113.875,109.5625,68.375,120.1875,130.5625,69.9375,48.625,120.1875,70.375,0.25,51.6875,148.625,92.6875,59.625,122.8125,45.1875,0.25,7.875,147.4375,99.25
"51268","Bag",0,0,0,0,0,0,0,27.625,126.875,124.4375,118.75,118.3125,118.875,90.875,65.75,224.875,225.8125,223.75,224.125,225.3125,174.875,70.0625,226.3125,226.6875,224.75,224.3125,224.6875,176.5625,52.875,226.5625,227.125,225.9375,225.8125,226,176.9375,21.375,176.5625,181.25,180.5625,180,179.375,127.75,0,0,0,0,0,0,0
"47510","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5625,55.375,22.875,0.375,2.0625,13.4375,21,57.3125,38.9375,69.3125,91.1875,97.875,27.8125,38.25,50.5625,57.75,57.5,64.125,57.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15059","Pullover",0,0.25,68.8125,160.5,102.3125,0.5,0,0,54,168.25,173.1875,176.5,93,0,0,82.625,147.8125,150.9375,157.1875,150.25,0,0,108.3125,152.5625,145.5625,150.125,178.8125,0,0,128.1875,151.5,143.9375,150.75,186.6875,0,0,129.3125,144.1875,153.8125,166.4375,164.875,0,0,116.1875,121.625,167.6875,162.25,136.125,0
"2932","T-shirt/top",0,62.3125,150.9375,149.0625,166.5,74.25,0,0,121.9375,167.75,190.6875,187.625,168.0625,0,0,16.125,173.6875,192.4375,213.1875,17.375,0,0,0.0625,186.375,196.875,212.375,1.375,0,0,15.9375,182.375,193.25,201.8125,33,0,0,55.625,177.25,200.625,200.625,77.3125,0,0,18.625,96.1875,112.8125,98.1875,72.6875,0
"31420","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0625,19.125,0,0,0,0,29.4375,79.0625,99,98.125,75,39.125,40.25,45.0625,55.5,71.5,88.1875,79.25,73.6875,65.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51858","Bag",0,0,0,0,0,0,0,8.8125,9.8125,7.75,10.0625,13.375,15.625,12.6875,107.75,192.4375,195.8125,195.5625,215.75,193.3125,170.25,108.5625,191,203.6875,198.4375,187.6875,189.6875,175.6875,124.6875,180.375,198.25,186.9375,199.4375,174.5625,193.0625,24.4375,34.125,32,37.1875,39.625,29,33.8125,0,0,0,0,0,0,0
"35167","Sandal",0,0,0,0,0,32,6,0,0,0.1875,18.4375,78.0625,177.375,29.3125,0,0.125,74.0625,185.4375,179.4375,181.0625,42.125,0,1,160.4375,23.25,50.375,140.625,75.4375,0.1875,89.875,142.75,132.8125,110.5625,91.625,58.5,73.375,156.375,130.875,131.9375,84.6875,88.125,44.625,31.5625,62.75,70.9375,60.5625,50.25,59.8125,26.75
"26519","Coat",0,7.9375,63,193.125,104.3125,28.0625,0.0625,0,76.3125,124.0625,124.25,126.9375,113.4375,0,0,108.3125,134.75,132.5625,128.875,151.3125,1.625,0,120.1875,144.875,136.1875,134.5625,169.6875,9.125,0,138,148.5625,139.9375,134.4375,164.8125,17.1875,0,145.125,142,144,155.875,153.125,21.875,0,120,0.25,0.375,2.0625,98.0625,11.6875
"49759","Bag",2.625,38.5625,22.375,5,16.3125,18.75,4.5,44.0625,142.5,105.8125,85.9375,80.6875,136.4375,79.375,75.5625,71.1875,92.125,116.375,91,58.625,65.5625,104,92.5,99.1875,107.375,109.6875,118.1875,73.75,99.9375,108.375,117.5625,121.0625,136.875,124.25,76.5625,66.25,117.875,123.5,123.375,119.75,121.25,49.5625,23.75,67.5625,89.125,66.5625,62.125,47.375,12.4375
"27636","Coat",0,0.0625,104.9375,148.3125,92.6875,0.1875,0,0,16.625,138.5,124,141.25,9.25,0,0,58.375,140.75,108.125,140.0625,45.5,0,0,72.75,133,117.625,123.8125,70.6875,0,0,79.3125,124.5,116.4375,111.8125,87.25,0,0,83.875,132.75,125.4375,123,89.125,0,0,0.3125,79.4375,109.125,92.625,0.25,0
"10965","Trouser",0,0,98.4375,211,179.5625,0,0,0,0,144.9375,211.375,190.875,0,0,0,0,173.3125,168.9375,191.3125,0,0,0,0,205.375,90.125,166.125,0,0,0,0,195.25,41,145,0,0,0,0,148.25,96.125,123,0,0,0,0,92.4375,108.6875,90.875,0,0
"30992","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.3125,15.375,69.8125,0.8125,19.3125,0.125,45.375,52.75,0.5,67.1875,166.5625,39.8125,22.3125,103.625,151.0625,36,65.1875,108.75,42,2.75,7,10.0625,4.4375,2.4375,16.5625,14.75,0,0,0,0,0,0,0
"43502","Sneaker",0,0,0,0,0,0,0,0,0,0.4375,1.0625,45.75,66.5625,55.3125,0.1875,0.0625,2.75,124.9375,185.375,201.875,132.6875,4.5625,56.0625,157.1875,184.5625,185.5,196.4375,114.75,105.75,184.3125,182.375,191.25,172.3125,73.0625,24.875,18.1875,46.25,65.0625,51.625,13.3125,0.4375,0,0,0,0,0,0,0,0
"18844","Dress",0,0,120.0625,154.75,158,25.1875,0,0,5.5,194.9375,218.0625,207.8125,47.1875,0,0,0,56.875,223.375,115.1875,0.3125,0,0,0,96.3125,223.125,158.125,0.3125,0,0,0,103.4375,225.4375,171.75,0.3125,0,0,0,65.75,230.8125,151.9375,0.3125,0,0,0,41.875,215.5,117.3125,0.875,0
"39782","Shirt",32.625,61.5625,0.125,0,0.8125,60,24.6875,96.9375,150.0625,118.875,93.625,123.1875,137.625,94.4375,8.9375,141.8125,119.1875,137,134.0625,125.25,10.6875,0,105.5,125,110.75,127.3125,99.4375,0.375,0.25,102.875,106.5,107.875,117.0625,96.3125,0.5,0.5,72.0625,97.125,99.6875,115.125,75.5625,0.5,0,25.0625,23.625,27.6875,26.6875,19.3125,0
"42280","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,7.125,105.0625,134.75,61.75,80.75,43.0625,122,203.5625,212.75,223.625,229.625,184.125,117.3125,170.25,178.125,142.4375,123.0625,123,90.9375,0,1.75,1.0625,5.75,3.9375,4.9375,1.6875,0,0,0,0,0,0,0
"48882","Bag",0,0,0.6875,62.9375,22.8125,0,0,0,0.0625,37.25,8.875,47.5625,0.625,0,0,0.75,45.8125,0.8125,27.625,15.0625,0,0,31.25,9.3125,0.5,0.625,32.25,0,0,138.5,201.375,204.5,206.5,178.4375,0,0,146.625,218.25,215.5,219.1875,208.5,0,0,113.4375,188.125,165.6875,160.875,153,0
"56821","Ankle boot",0,0,0,0,0,0,0,0,0,0.0625,1.0625,146.9375,128.0625,66.125,0.125,0.1875,0.5625,72.25,216.0625,207.3125,174.9375,4.3125,47.3125,123.5,199.0625,196.0625,206.3125,166.1875,143.375,209.3125,206.75,207.5625,208.4375,216.75,187.5,51.3125,151.75,166.875,155.375,122.1875,170.375,117.875,0.25,0.8125,0,0.3125,0.0625,0,0
"13761","Pullover",0,0.3125,140.625,197.9375,128.5625,1.75,0,0,108.875,204.3125,211.1875,206.1875,96.6875,0,0,159.75,200.5625,201.1875,201.625,147.875,0,0,185.125,208.3125,199.0625,205.3125,168.375,0,0,190,212.0625,205.4375,209.75,190,0,0,159.625,208.9375,209,214.0625,158.5625,0,0,102.875,174.375,194.25,194.375,97.375,0
"14576","Pullover",0,35.125,94.1875,137.4375,109.0625,53.125,0.0625,0,87.75,92.9375,91.25,93.375,111.3125,0,0,113.9375,106.375,98.75,95.375,144.0625,3.125,0,136.625,93.125,101.5,107.1875,122.6875,15.0625,0,124.9375,84.75,102.3125,107.125,114.1875,19.75,0,107.75,91.4375,101.3125,99.9375,111.5,18.8125,0,98.8125,63.5,64.5,61.875,84.5,19.625
"4024","T-shirt/top",0,10.1875,34.25,166.25,65.625,18.625,0,0,50.375,75.9375,73,75.8125,71.5,2,0,55.5,60.5625,51.6875,48.9375,73.125,6.6875,0,52,70.25,72,70.5625,61.5625,7.625,0,0.25,50.375,59.875,62.875,11,0,0,0.1875,68.25,79.875,79,22.0625,0,0,0,60.0625,66.1875,64,24.875,0
"48189","Bag",0,0.4375,33.9375,45.8125,35.4375,0.3125,0,0,11,41.875,0.8125,32.5,19.5,0,0,54.875,30.4375,0.25,27.3125,75.8125,0,0,54.75,190.75,166.6875,189.625,126.8125,0,0,45.4375,184.875,210.5,208.9375,117.875,0,0,19.0625,196.6875,209.4375,208.25,120.125,0,0,3.8125,155.5,204.0625,190.625,49.75,0
"51883","Bag",0,0,13.4375,60.8125,48,0.5,0,1.5,0.0625,65.625,1.125,61.5625,1.125,0.0625,71.625,130.125,159.5,159.875,170.9375,139.1875,117.8125,125.3125,196.375,179.9375,174.5625,177.6875,182.75,178.75,102.1875,204.3125,195.625,189.5625,188.875,191.4375,170.875,64.5625,214.5625,211.6875,210.75,209.625,206.8125,135.4375,40.25,173.75,195.9375,155,155.375,154.8125,73.5625
"54667","Ankle boot",0,0,0,0,0,0,0,0,0,0,13.5,83.8125,9.1875,2.75,0,0,0.1875,78.8125,202.1875,215.0625,135.5,0.625,0.5,18,163.125,208.3125,222,112.375,70.625,58.625,121.125,195.8125,210.5,207.125,138,68.5625,127.875,150.375,123.9375,117.4375,145.875,94.4375,0,0,0,0,0,0,0
"58499","Ankle boot",0,0,0.4375,44.375,102.9375,93.5625,21,0,0,0.4375,107.5625,192.3125,197.125,57.5,0,0,0.125,142.875,200.5625,199.0625,120.3125,0,0,11.0625,193.8125,226.75,186.125,161.625,0,1.125,82.5,198.8125,209.9375,90.0625,108.375,71.5,120,162.1875,213.875,70.3125,0.3125,78.875,21.375,67.875,93,66.8125,0,0.625,36.8125
"49610","Bag",0,0,3.8125,58.4375,35.1875,0.125,0,0,0.375,46.0625,2.5,48.9375,1.5,0.3125,0,19.5625,113.875,79.0625,78.125,90.25,0.3125,0.875,117.4375,210.8125,209.375,206.4375,193.875,19.5625,6.0625,157.375,207.5,214,215.1875,191.5,62.9375,0,180.875,217.6875,222.75,223.6875,208.5625,66.375,0,152.0625,213.5,219.125,216.4375,203.3125,47.5
"25690","Coat",0,0.625,139.1875,175.5,135.0625,1.125,0,0,34.9375,144.3125,154.25,134.8125,50.5625,0.125,0,68.75,140,123.5,137.6875,104.5,0.1875,0,88.6875,133.8125,117.9375,117.3125,135.5,0,0,105.875,117.0625,127.6875,123.625,130.4375,0.5625,0,118.625,117.4375,136.8125,143.0625,122.375,11.25,0,61.3125,118.8125,133.5,145.0625,66.5,10.75
"5235","T-shirt/top",0.1875,61,153.5,149.4375,153.125,64.875,0,0,191.6875,182.75,167.875,182.5,197.0625,0,11,160.125,194.5625,170.5,176.0625,154.1875,12.6875,0.3125,0.5625,195.0625,180.375,189.6875,0.1875,0.3125,0,1,198.875,197.125,199.75,1.25,0,0,18.25,202.5625,198.6875,198.0625,24.8125,0,0,40.625,200.75,197.75,194.8125,46.875,0
"24503","Coat",0,0.25,107.5625,196.4375,106.75,0.0625,0,0,91.4375,215.125,218.6875,219.25,85.5625,0,0,177.5625,198.625,201.4375,199.375,163.5,0,0,198.6875,204.3125,201.5625,204.6875,192.75,0,0,200.25,210.5,205.375,211.25,205.25,0,0,196.375,200.6875,208.9375,198.5625,200.25,0,0,144.25,170.9375,195.5625,170.4375,149.625,0
